areasymbol	musym	muname	MUKEY	dom_cond_order	dom_cond_pct_order	dom_cond_suborder	dom_cond_pct_suborder
WI053	434B	"Bilson sandy loam, 1 to 6 percent slopes"	2505888	Alfisols	96	Udalfs	96
WI053	436A	"Rusktown sandy loam, 0 to 3 percent slopes"	2505894	Alfisols	95	Udalfs	95
WI053	446A	"Merimod silt loam, 0 to 3 percent slopes"	2505896	Alfisols	96	Udalfs	96
WI053	448A	"Sooner silt loam, 0 to 3 percent slopes"	2501405	Alfisols	97	Udalfs	97
WI053	456A	"Bilmod sandy loam, 0 to 3 percent slopes"	2505887	Alfisols	98	Udalfs	98
WI053	458A	"Hoop sandy loam, 0 to 3 percent slopes"	2498957	Mollisols	90	Udolls	90
WI053	501A	"Finchford loamy sand, 0 to 3 percent slopes"	2498960	Mollisols	97	Udolls	97
WI053	511B	"Plainfield sand, 2 to 6 percent slopes"	2498972	Entisols	96	Psamments	96
WI053	511C	"Plainfield sand, 6 to 15 percent slopes"	2498977	Entisols	100	Psamments	100
WI053	511F	"Plainfield sand, 15 to 60 percent slopes"	2498984	Entisols	100	Psamments	100
WI053	518A	"Rockdam sand, 0 to 3 percent slopes"	2498989	Entisols	95	Orthods	90
WI053	519A	"Ponycreek muck, 0 to 2 percent slopes"	2498286	Entisols	92	Aquents	92
WI053	551A	"Impact sand, 0 to 3 percent slopes"	2498990	Inceptisols	89	Udepts	89
WI053	561B	"Tarr sand, 1 to 6 percent slopes"	2498993	Entisols	95	Psamments	95
WI053	561C	"Tarr sand, 6 to 15 percent slopes"	2498996	Entisols	98	Psamments	98
WI053	561F	"Tarr sand, 15 to 60 percent slopes"	2498999	Entisols	95	Psamments	95
WI053	562B	"Gosil loamy sand, 1 to 6 percent slopes"	2499002	Entisols	97	Psamments	97
WI053	562C	"Gosil loamy sand, 6 to 12 percent slopes"	2499005	Entisols	97	Psamments	97
WI053	566A	"Tint sand, 0 to 3 percent slopes"	2499011	Entisols	98	Psamments	98
WI053	568A	"Majik loamy fine sand, 0 to 3 percent slopes"	2499012	Entisols	100	Psamments	96
WI053	569A	"Newlang muck, 0 to 2 percent slopes, occasionally flooded"	2499015	Entisols	97	Aquents	92
WI053	576B	"Tintson sand, 1 to 6 percent slopes"	2499017	Entisols	95	Psamments	95
WI053	626A	"Arenzville silt loam, 0 to 3 percent slopes, occasionally flooded"	2499026	Entisols	95	Fluvents	95
WI053	628A	"Orion silt loam, 0 to 3 percent slopes, occasionally flooded"	2499029	Entisols	96	Fluvents	96
WI053	629A	"Ettrick silt loam, 0 to 2 percent slopes, frequently flooded"	2499036	Mollisols	92	Aquolls	92
WI053	646A	"Dunnbot fine sandy loam, 0 to 3 percent slopes, occasionally flooded"	2499043	Entisols	92	Fluvents	85
WI053	656A	"Scotah loamy fine sand, 0 to 3 percent slopes, occasionally flooded"	2499048	Entisols	99	Psamments	96
WI053	666A	"Absco loamy sand, 0 to 3 percent slopes, occasionally flooded"	2499053	Entisols	95	Fluvents	90
WI053	679A	"Ettrick silt loam, 0 to 2 percent slopes, shallow, frequently flooded"	2505897	Mollisols	90	Aquolls	90
WI053	688A	"Sechler loam, 0 to 3 percent slopes, occasionally flooded"	2499055	Inceptisols	95	Udepts	95
WI053	741B	"Sebbo loam, 1 to 6 percent slopes"	2499056	Alfisols	93	Udalfs	93
WI053	751C2	"Council loam, 6 to 12 percent slopes, moderately eroded"	2499057	Alfisols	97	Udalfs	97
WI053	99A	"Citypoint mucky peat, 0 to 1 percent slopes"	2498236	Histosols	95	Saprists	95
WI053	9A	"Houghton and Palms mucks, 0 to 1 percent slopes, frequently flooded"	2501418	Histosols	92	Saprists	92
WI053	M-W	Miscellaneous water	2505898		100		100
WI053	W	Water	2495902		100		100
WI055	Ad	Adrian muck	423767	Histosols	100	Saprists	100
WI055	AzA	"Aztalan fine sandy loam, 0 to 3 percent slopes"	423768	Mollisols	90	Udolls	90
WI055	BaA	"Barry silt loam, 0 to 3 percent slopes"	423769	Mollisols	100	Aquolls	100
WI055	BoC	"Boyer loamy sand, 6 to 12 percent slopes"	423770	Alfisols	100	Udalfs	100
WI055	BpB	"Boyer sandy loam, 1 to 6 percent slopes"	423771	Alfisols	100	Udalfs	100
WI055	CaB2	"Casco loam, 2 to 6 percent slopes, eroded"	423772	Alfisols	85	Udalfs	85
WI055	CaC2	"Casco loam, 6 to 12 percent slopes, eroded"	423773	Alfisols	85	Udalfs	85
WI055	CrD2	"Casco-Rodman complex, 12 to 20 percent slopes, eroded"	423774	Alfisols	53	Udalfs	53
WI055	CrE	"Casco-Rodman complex, 30 to 45 percent slopes"	423775	Alfisols	53	Udalfs	53
WI055	CtB	"Chelsea loamy fine sand, 1 to 6 percent slopes"	423776	Entisols	100	Psamments	100
WI055	CtC	"Chelsea loamy fine sand, 6 to 20 percent slopes"	423777	Entisols	100	Psamments	100
WI055	DcA	"Del Rey silt loam, 0 to 3 percent slopes"	423778	Alfisols	90	Aqualfs	90
WI055	DdB	"Dodge silt loam, 2 to 6 percent slopes"	423779	Alfisols	100	Udalfs	100
WI055	Ed	Edwards muck	423780	Histosols	100	Saprists	100
WI055	Ev	Elvers silt loam	423781	Entisols	100	Aquents	100
WI055	Fn	Fluvaquents	423782		100		100
WI055	FoC2	"Fox loam, 6 to 12 percent slopes, eroded"	423783	Alfisols	100	Udalfs	100
WI055	FsA	"Fox silt loam, 0 to 2 percent slopes"	423784	Alfisols	100	Udalfs	100
WI055	FsB	"Fox silt loam, 2 to 6 percent slopes"	423785	Alfisols	100	Udalfs	100
WI055	Gd	Gilford sandy loam	423786	Mollisols	100	Aquolls	100
WI055	GsB	"Grays silt loam, 2 to 6 percent slopes"	423787	Alfisols	100	Udalfs	100
WI055	GtB	"Grellton fine sandy loam, 2 to 6 percent slopes"	423788	Alfisols	100	Udalfs	100
WI055	GwB	"Griswold sandy loam, 2 to 6 percent slopes"	423789	Mollisols	100	Udolls	100
WI055	GwC2	"Griswold sandy loam, 6 to 12 percent slopes, eroded"	423790	Mollisols	100	Udolls	100
WI055	HeB	"Hebron loam, 1 to 6 percent slopes"	423791	Alfisols	100	Udalfs	100
WI055	Ht	Houghton muck	423792	Histosols	100	Saprists	100
WI055	JuB	"Juneau silt loam, 1 to 6 percent slopes"	423793	Entisols	100	Fluvents	100
WI055	Kb	Keowns silt loam	423794	Inceptisols	100	Aquepts	100
WI055	KdA	"Kibbie fine sandy loam, 0 to 3 percent slopes"	423795	Alfisols	90	Udalfs	90
WI055	KeB	"Kidder sandy loam, 2 to 6 percent slopes"	423796	Alfisols	100	Udalfs	100
WI055	KeC2	"Kidder sandy loam, 6 to 12 percent slopes, eroded"	423797	Alfisols	100	Udalfs	100
WI055	KfB	"Kidder loam, 2 to 6 percent slopes"	423798	Alfisols	100	Udalfs	100
WI055	KfC2	"Kidder loam, 6 to 12 percent slopes, eroded"	423799	Alfisols	100	Udalfs	100
WI055	KfD2	"Kidder loam, 12 to 20 percent slopes, eroded"	423800	Alfisols	100	Udalfs	100
WI055	KgB	"Kidder loam, moderately well-drained, 2 to 6 percent slopes"	423801	Alfisols	100	Udalfs	100
WI055	LaB	"Lamartine silt loam, 2 to 6 percent slopes"	423802	Alfisols	94	Udalfs	94
WI055	LyB	"Lorenzo sandy loam, 2 to 6 percent slopes"	423803	Mollisols	100	Udolls	100
WI055	MgA	"Martinton silt loam, 0 to 2 percent slopes"	423804	Mollisols	90	Udolls	90
WI055	MgB	"Martinton silt loam, 2 to 6 percent slopes"	423805	Mollisols	90	Udolls	90
WI055	MmA	"Matherton silt loam, 0 to 3 percent slopes"	423806	Alfisols	90	Aqualfs	90
WI055	MnA	"Matherton silt loam, clayey substratum, 0 to 3 percent slopes"	423807	Alfisols	90	Aqualfs	90
WI055	MoB	"Mayville silt loam, 2 to 6 percent slopes"	423808	Alfisols	100	Udalfs	100
WI055	MpB	"McHenry silt loam, 2 to 6 percent slopes"	423809	Alfisols	100	Udalfs	100
WI055	MpC2	"McHenry silt loam, 6 to 12 percent slopes, eroded"	423810	Alfisols	100	Udalfs	100
WI055	Mr	Milford silty clay loam	423811	Mollisols	100	Aquolls	100
WI055	MvB	"Moundville loamy sand, 1 to 6 percent slopes"	423812	Alfisols	100	Udalfs	100
WI055	Ot	Otter silt loam	423813	Mollisols	100	Aquolls	100
WI055	Pa	"Palms muck, 0 to 2 percent slopes"	423814	Histosols	87	Saprists	87
WI055	Pb	"Palms muck, ponded, 0 to 2 percent slopes"	423815	Histosols	93	Saprists	93
WI055	Pg	"Pits, gravel"	423816		100		100
WI055	RaA	"Radford silt loam, 0 to 3 percent slopes"	423817	Mollisols	90	Udolls	90
WI055	RnB	"Ringwood silt loam, 2 to 6 percent slopes"	423818	Mollisols	100	Udolls	100
WI055	RtB	"Rotamer loam, 2 to 6 percent slopes"	423819	Mollisols	100	Udolls	100
WI055	RtC2	"Rotamer loam, 6 to 12 percent slopes, eroded"	423820	Mollisols	100	Udolls	100
WI055	RtD2	"Rotamer loam, 12 to 20 percent slopes, eroded"	423821	Mollisols	100	Udolls	100
WI055	RtE2	"Rotamer loam, 20 to 30 percent slopes, eroded"	423822	Mollisols	100	Udolls	100
WI055	SbA	"St. Charles silt loam, moderately well drained, 0 to 2 percent slopes"	423823	Alfisols	85	Udalfs	85
WI055	SbB	"St. Charles silt loam, moderately well-drained, 2 to 6 percent slopes"	423824	Alfisols	100	Udalfs	100
WI055	SfB	"St. Charles silt loam, moderately well-drained, gravelly substratum, 2 to 6 percent slopes"	423825	Alfisols	100	Udalfs	100
WI055	ShB	"Salter loamy sand, 2 to 6 percent slopes"	423826	Inceptisols	100	Udepts	100
WI055	SkB	"Saylesville silt loam, 2 to 6 percent slopes"	423827	Alfisols	100	Udalfs	100
WI055	SlC2	"Saylesville silty clay loam, 6 to 12 percent slopes, eroded"	423828	Alfisols	100	Udalfs	100
WI055	Sm	Sebewa silt loam	423829	Mollisols	100	Aquolls	100
WI055	Sn	"Sebewa silt loam, clayey substratum"	423830	Mollisols	100	Aquolls	100
WI055	SoB	"Sisson fine sandy loam, 1 to 6 percent slopes"	423831	Alfisols	100	Udalfs	100
WI055	SoC2	"Sisson fine sandy loam, 6 to 12 percent slopes, eroded"	423832	Alfisols	100	Udalfs	100
WI055	ThB	"Theresa silt loam, 2 to 6 percent slopes"	423833	Alfisols	90	Udalfs	90
WI055	ThC2	"Theresa silt loam, 6 to 12 percent slopes, eroded"	423834	Alfisols	92	Udalfs	92
WI055	TuA	"Tuscola silt loam, 0 to 2 percent slopes"	423835	Alfisols	90	Udalfs	90
WI055	TuB	"Tuscola silt loam, 2 to 6 percent slopes"	423836	Alfisols	100	Udalfs	100
WI055	Ud	Udorthents	423837		100		100
WI055	VrB	"Virgil silt loam, 2 to 6 percent slopes"	423838	Alfisols	90	Aqualfs	90
WI055	VwA	"Virgil silt loam, gravelly substratum, 0 to 3 percent slopes"	423839	Alfisols	90	Aqualfs	90
WI055	W	Water	423840		100		100
WI055	Wa	"Wacousta silty clay loam, 0 to 2 percent slopes"	423841	Mollisols	85	Aquolls	85
WI055	WmA	"Wasepi sandy loam, 0 to 3 percent slopes"	423842	Alfisols	90	Udalfs	90
WI055	WtA	"Watseka variant loamy sand, 0 to 3 percent slopes"	423843	Mollisols	90	Udolls	90
WI055	WvA	"Wauconda silt loam, 0 to 2 percent slopes"	423844	Alfisols	90	Aqualfs	90
WI055	WvB	"Wauconda silt loam, 2 to 6 percent slopes"	423845	Alfisols	90	Aqualfs	90
WI055	WxB	"Whalan loam, 2 to 6 percent slopes"	423846	Alfisols	100	Udalfs	100
WI055	WxC2	"Whalan loam, 6 to 12 percent slopes, eroded"	423847	Alfisols	100	Udalfs	100
WI055	WyA	"Whalan variant silt loam, 0 to 3 percent slopes"	423848	Alfisols	90	Udalfs	90
WI055	YaA	"Yahara fine sandy loam, 0 to 3 percent slopes"	423849	Mollisols	90	Udolls	90
WI057	1009A	"Meehan-Newson complex, lake terrace, 0 to 3 percent slopes"	2561529	Entisols	98	Psamments	53
WI057	103B2	"Wildale cherty silt loam, 2 to 6 percent slopes, moderately eroded"	2561516	Alfisols	100	Udalfs	100
WI057	103C2	"Wildale cherty silt loam, 6 to 12 percent slopes, moderately eroded"	2561515	Alfisols	100	Udalfs	100
WI057	1125F	"Dorerton, very stony-Elbaville complex, 30 to 60 percent slopes"	2561483	Alfisols	94	Udalfs	94
WI057	1145F	"Gaphill-Rockbluff complex, 30 to 60 percent slopes"	2561484	Alfisols	63	Udalfs	63
WI057	11A	"Markey muck, 0 to 1 percent slopes, frequently flooded"	2561520	Histosols	95	Saprists	95
WI057	1218A	"Ironrun-Ponycreek complex, 0 to 3 percent slopes"	2561502	Spodosols	60	Aquods	60
WI057	1224F	"Boone-Elevasil complex, 15 to 50 percent slopes"	2561455	Entisols	64	Psamments	64
WI057	1233F	"Boone-Tarr sands, 15 to 50 percent slopes"	2561485	Entisols	85	Psamments	85
WI057	143B	"Reedsburg silt loam, 2 to 6 percent slopes"	2561512	Alfisols	95	Udalfs	95
WI057	144B2	"NewGlarus silt loam, 2 to 6 percent slopes, moderately eroded"	2561441	Alfisols	98	Udalfs	98
WI057	144C2	"NewGlarus silt loam, 6 to 12 percent slopes, moderately eroded"	2561442	Alfisols	98	Udalfs	98
WI057	1519A	"Ponycreek-Dawsil complex, 0 to 2 percent slopes"	2561506	Entisols	51	Aquents	51
WI057	1548A	"Majik-Ponycreek complex, lake terrace, 0 to 3 percent slopes"	2561545	Entisols	97	Psamments	67
WI057	1599A	"Ponycreek-Dawsil complex, lake terrace, 0 to 2 percent slopes"	2561546	Entisols	58	Aquents	50
WI057	1658A	"Algansee-Kalmarville complex, 0 to 3 percent slopes, frequently flooded"	2561524	Entisols	88	Psamments	58
WI057	1743F	"Council-Elevasil-Norden complex, 30 to 60 percent slopes"	2561486	Alfisols	93	Udalfs	93
WI057	17A	"Dawsil mucky peat, lake terrace, 0 to 1 percent slopes"	2561548	Histosols	95	Saprists	95
WI057	2002	"Udorthents, earthen dams"	2561487	Entisols	100	Orthents	100
WI057	2014	"Pits, quarry, hard bedrock"	2561488		100		100
WI057	2016	"Pits, quarry, soft bedrock"	2561456		100		100
WI057	2022	"Pits, siliceous sand"	2561526		100		100
WI057	202B2	"Lambeau silt loam, 2 to 6 percent slopes, moderately eroded"	2561543	Alfisols	100	Udalfs	100
WI057	202C2	"Lambeau silt loam, 6 to 12 percent slopes, moderately eroded"	2561519	Alfisols	100	Udalfs	100
WI057	202D2	"Lambeau silt loam, 12 to 20 percent slopes, moderately eroded"	2561458	Alfisols	100	Udalfs	100
WI057	2030	"Udorthents and Udipsamments, cut or fill"	2561489	Entisols	50	Psamments	50
WI057	2050	Landfill	2561490		100		100
WI057	2099	"Psammaquents, nearly level"	2561507		100		100
WI057	20A	"Palms and Houghton mucks, 0 to 1 percent slopes"	2561525	Histosols	89	Saprists	89
WI057	213B2	"Hixton silt loam, 2 to 6 percent slopes, moderately eroded"	2561443	Alfisols	98	Udalfs	98
WI057	213C2	"Hixton silt loam, 6 to 12 percent slopes, moderately eroded"	2561444	Alfisols	100	Udalfs	100
WI057	224B	"Elevasil sandy loam, 2 to 6 percent slopes"	2561521	Alfisols	93	Udalfs	93
WI057	224C2	"Elevasil sandy loam, 6 to 12 percent slopes, moderately eroded"	2561522	Alfisols	95	Udalfs	95
WI057	224D2	"Elevasil sandy loam, 12 to 20 percent slopes, moderately eroded"	2561523	Alfisols	94	Udalfs	94
WI057	228A	"Partridge loam, 0 to 3 percent slopes"	2561535	Alfisols	92	Udalfs	92
WI057	233B	"Boone sand, 1 to 6 percent slopes"	2561501	Entisols	98	Psamments	98
WI057	233C	"Boone sand, 6 to 15 percent slopes"	2561459	Entisols	98	Psamments	98
WI057	238A	"Korobago sandy loam, 0 to 3 percent slopes"	2561537	Inceptisols	90	Udepts	90
WI057	244B	"Elkmound loam, 1 to 6 percent slopes"	2561445	Inceptisols	90	Udepts	90
WI057	248A	"Partridge loamy fine sand, 0 to 3 percent slopes"	2561536	Entisols	95	Psamments	92
WI057	253B2	"Greenridge silt loam, 1 to 4 percent slopes, moderately eroded"	2561510	Alfisols	100	Udalfs	100
WI057	253C2	"Greenridge silt loam, 4 to 12 percent slopes, moderately eroded"	2561493	Alfisols	100	Udalfs	100
WI057	253D2	"Greenridge silt loam, 12 to 20 percent slopes, moderately eroded"	2561460	Alfisols	100	Udalfs	100
WI057	254B2	"Norden silt loam, 2 to 6 percent slopes, moderately eroded"	2561446	Alfisols	98	Udalfs	98
WI057	254C2	"Norden silt loam, 6 to 12 percent slopes, moderately eroded"	2561461	Alfisols	98	Udalfs	98
WI057	254D2	"Norden silt loam, 12 to 20 percent slopes, moderately eroded"	2561462	Alfisols	94	Udalfs	94
WI057	2.54E+04	"Norden silt loam, 20 to 30 percent slopes, moderately eroded"	2561557	Alfisols	92	Udalfs	92
WI057	255B2	"Urne fine sandy loam, 2 to 6 percent slopes, moderately eroded"	2561447	Inceptisols	97	Udepts	97
WI057	255C2	"Urne fine sandy loam, 6 to 12 percent slopes, moderately eroded"	2561448	Inceptisols	97	Udepts	97
WI057	255D2	"Urne fine sandy loam, 12 to 20 percent slopes, moderately eroded"	2561449	Inceptisols	97	Udepts	97
WI057	2.55E+04	"Urne fine sandy loam, 20 to 30 percent slopes, moderately eroded"	2561450	Inceptisols	96	Udepts	96
WI057	255F	"Urne fine sandy loam, 30 to 45 percent slopes"	2561451	Inceptisols	93	Udepts	93
WI057	260C2	"Mt. Carroll silt loam, chert substratum, 6 to 12 percent slopes, moderately eroded"	2561527	Alfisols	100	Udalfs	100
WI057	261B2	"Port Byron silt loam, chert substratum, 2 to 6 percent slopes, moderately eroded"	2561528	Mollisols	95	Udolls	95
WI057	264D2	"Rockbridge silt loam, 12 to 20 percent slopes, moderately eroded"	2561494	Alfisols	97	Udalfs	97
WI057	2A	"Palms muck, lake terrace, 0 to 1 percent slopes"	2561539	Histosols	92	Saprists	92
WI057	30A	"Adder muck, 0 to 1 percent slopes, frequently flooded"	2561457	Histosols	93	Saprists	93
WI057	316B2	"Ella silt loam, 1 to 6 percent slopes, moderately eroded"	2561496	Alfisols	95	Udalfs	95
WI057	318A	"Bearpen silt loam, 0 to 3 percent slopes, rarely flooded"	2561497	Mollisols	94	Udolls	94
WI057	359A	"Menasha silty clay loam, 0 to 2 percent slopes"	2561518	Mollisols	90	Aquolls	90
WI057	377A	"Curran silt loam, lake terrace, 0 to 3 percent slopes, rarely flooded"	2561517	Alfisols	95	Aqualfs	90
WI057	37A	"Loxley peat, lake terrace, 0 to 1 percent slopes"	2561549	Histosols	95	Saprists	95
WI057	386A	"Jackson silt loam, 0 to 2 percent slopes"	2561503	Alfisols	95	Udalfs	95
WI057	386B	"Jackson silt loam, 2 to 6 percent slopes"	2561504	Alfisols	95	Udalfs	95
WI057	398A	"Neenah silt loam, 0 to 3 percent slopes"	2561540	Alfisols	93	Udalfs	93
WI057	424B	"Merit silt loam, 1 to 6 percent slopes"	2561463	Alfisols	100	Udalfs	100
WI057	433A	"Forkhorn sandy loam, 0 to 3 percent slopes"	2561498	Alfisols	96	Udalfs	96
WI057	434B	"Bilson sandy loam, 1 to 6 percent slopes"	2561464	Alfisols	96	Udalfs	96
WI057	434C2	"Bilson sandy loam, 6 to 12 percent slopes, moderately eroded"	2561465	Alfisols	92	Udalfs	92
WI057	436A	"Rusktown sandy loam, 0 to 3 percent slopes"	2561499	Alfisols	95	Udalfs	95
WI057	448A	"Sooner silt loam, 0 to 3 percent slopes"	2561452	Alfisols	97	Udalfs	97
WI057	456A	"Bilmod sandy loam, 0 to 3 percent slopes"	2561466	Alfisols	98	Udalfs	98
WI057	458A	"Hoop sandy loam, 0 to 3 percent slopes"	2561467	Mollisols	90	Udolls	90
WI057	466A	"Bilmod sandy loam, lake terrace, 0 to 3 percent slopes"	2561552	Alfisols	97	Udalfs	97
WI057	498A	"Hoop sandy loam, loamy substratum, 0 to 3 percent slopes"	2561542	Alfisols	95	Udalfs	95
WI057	499A	"Lows loam, lake terrace, 0 to 2 percent slopes, rarely flooded"	2561538	Inceptisols	90	Aquepts	90
WI057	4A	"Newson-Dawson complex, lake terrace, 0 to 2 percent slopes"	2561530	Entisols	67	Aquents	60
WI057	502C2	"Chelsea fine sand, 6 to 15 percent slopes, moderately eroded"	2561468	Entisols	97	Psamments	97
WI057	511A	"Plainfield sand, 0 to 2 percent slopes"	2561453	Entisols	98	Psamments	98
WI057	511B	"Plainfield sand, 2 to 6 percent slopes"	2561469	Entisols	98	Psamments	98
WI057	511C	"Plainfield sand, 6 to 12  percent slopes"	2561470	Entisols	98	Psamments	98
WI057	511F	"Plainfield sand, 12 to 35 percent slopes"	2561471	Entisols	96	Psamments	96
WI057	516A	"Aldo sand, 0 to 3 percent slopes"	2561500	Entisols	92	Psamments	92
WI057	518A	"Rockdam sand, 0 to 3 percent slopes"	2561508	Entisols	95	Orthods	90
WI057	519A	"Ponycreek muck, 0 to 2 percent slopes"	2639558	Entisols	92	Aquents	92
WI057	528A	"Majik loamy sand, lake terrace, 0 to 3 percent slopes"	2561547	Entisols	100	Psamments	96
WI057	536B	"Delton loamy fine sand, moderately well drained, 1 to 6 percent slopes"	2561531	Alfisols	90	Udalfs	90
WI057	539A	"Ponycreek muck, lake terrace, 0 to 2 percent slopes"	2561550	Entisols	93	Aquents	93
WI057	541A	"Plainfield sand, lake terrace, 0 to 3 percent slopes"	2561541	Entisols	100	Psamments	100
WI057	547A	"Aldo sand, lake terrace, 0 to 3 percent slopes"	2561533	Entisols	100	Psamments	100
WI057	558A	"Wyeville loamy sand, 0 to 3 percent slopes"	2561514	Alfisols	95	Udalfs	95
WI057	559A	Wautoma loamy sand	2561513	Entisols	92	Aquents	92
WI057	561B	"Tarr sand, 1 to 6 percent slopes"	2561472	Entisols	95	Psamments	95
WI057	561C	"Tarr sand, 6 to 15 percent slopes"	2561473	Entisols	98	Psamments	98
WI057	566A	"Tint sand, 0 to 3 percent slopes"	2561475	Entisols	98	Psamments	98
WI057	568A	"Majik loamy fine sand, 0 to 3 percent slopes"	2561476	Entisols	100	Psamments	96
WI057	569A	"Newlang muck, 0 to 2 percent slopes, occasionally flooded"	2561477	Entisols	97	Aquents	92
WI057	572C2	"Windward loamy fine sand, 6 to 12 percent slopes, moderately eroded"	2561495	Entisols	95	Psamments	95
WI057	572D	"Windward loamy fine sand, 12 to 30 percent slopes"	2561509	Entisols	95	Psamments	95
WI057	587B	"Tintson sand, lake terrace, 1 to 6 percent slopes"	2561534	Entisols	95	Psamments	95
WI057	596A	"Tint sand, lake terrace, 0 to 3 percent slopes"	2561544	Entisols	98	Psamments	98
WI057	616B	"Chaseburg silt loam, 1 to 4 percent slopes, occasionally flooded"	2561555	Entisols	98	Fluvents	98
WI057	626A	"Arenzville silt loam, 0 to 3 percent slopes, occasionally flooded"	2561556	Entisols	95	Fluvents	95
WI057	628A	"Orion silt loam, 0 to 3 percent slopes, occasionally flooded"	2561478	Entisols	96	Fluvents	96
WI057	629A	"Ettrick silt loam, 0 to 2 percent slopes, frequently flooded"	2561479	Mollisols	92	Aquolls	92
WI057	646A	"Dunnbot fine sandy loam, 0 to 3 percent slopes, occasionally flooded"	2561454	Entisols	92	Fluvents	85
WI057	656A	"Scotah loamy fine sand, 0 to 3 percent slopes, occasionally flooded"	2561480	Entisols	99	Psamments	96
WI057	699A	"Ettrick silt loam, lake terrace, 0 to 2 percent slopes, rarely flooded"	2561532	Mollisols	90	Aquolls	90
WI057	743C2	"Council fine sandy loam, 6 to 12 percent slopes, moderately eroded"	2561481	Alfisols	97	Udalfs	97
WI057	743D2	"Council fine sandy loam, 12 to 20 percent slopes, moderately eroded"	2561482	Alfisols	96	Udalfs	96
WI057	888A	"Meehan loamy sand, lake terrace, 0 to 3 percent slopes"	2561551	Entisols	95	Psamments	95
WI057	M-W	Miscellaneous water	2561491		100		100
WI057	W	Water	2561492		100		100
WI061	7201	"Onaway fine sandy loam, moraine, 6 to 12 percent slopes, eroded"	2861510	Alfisols	91	Udalfs	91
WI061	7203	"Onaway fine sandy loam, moraine, 20 to 35 percent slopes"	2861509	Alfisols	95	Udalfs	95
WI061	7204	"Onaway fine sandy loam, moraine, 12 to 20 percent slopes, eroded"	2861508	Alfisols	95	Udalfs	95
WI061	7208	"Onaway-Ossineke fine sandy loams, moraine, 1 to 6 percent slopes"	2861511	Alfisols	96	Udalfs	96
WI061	7501	"Ossineke fine sandy loam, 0 to 2 percent slopes"	2861507	Alfisols	90	Udalfs	90
WI061	AdA	"Allendale loamy fine sand, 0 to 3 percent slopes"	422287	Spodosols	100	Aquods	100
WI061	Ax	Angelica silt loam	422288	Inceptisols	100	Aquepts	100
WI061	Ba	Bach silt loam	422289	Inceptisols	100	Aquepts	100
WI061	Bn	Bonduel loam	422290	Alfisols	100	Udalfs	100
